재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_Revenue	수익(매출액)		29,523,435,477,000			26,898,599,989,000	23,954,197,397,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		21,170,216,737,000			18,608,585,681,000	16,501,957,752,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		8,353,218,740,000			8,290,014,308,000	7,452,239,645,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		7,020,743,532,000			6,964,058,969,000	6,199,326,414,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		1,332,475,208,000			1,325,955,339,000	1,252,913,231,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		358,181,813,000			731,801,535,000	284,926,190,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융비용		841,170,612,000			735,192,113,000	595,910,787,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	entity00148540_udf_IS_201711813565385_IncomeStatementAbstract	공동기업 및 관계기업투자주식에 대한 지분법손익		56,374,317,000			86,597,239,000	69,997,151,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	dart_OtherGains	기타영업외수익		1,102,538,066,000			631,534,708,000	188,059,036,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	dart_OtherLosses	기타영업외비용		688,734,107,000			465,515,379,000	404,718,073,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		1,319,664,685,000			1,575,181,329,000	795,266,748,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		439,637,407,000			437,452,912,000	225,443,366,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익		880,027,278,000			1,137,728,417,000	569,823,382,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주		276,055,458,000			463,698,379,000	223,028,021,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		603,971,820,000			674,030,038,000	346,795,361,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당순이익						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_BasicEarningsLossPerShare	   보통주 주당순이익		9,735			16,286	7,837
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2018-12-31	사업보고서	KRW	ifrs_DilutedEarningsLossPerShare	   보통주 희석주당순이익		9,735			16,264	7,816
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_Revenue	매출액		9,219,680,477,069			7,110,391,207,800	6,081,945,642,204
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_CostOfSales	매출원가		8,391,607,542,871			6,354,235,538,289	5,410,826,301,199
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_GrossProfit	매출총이익		828,072,934,198			756,155,669,511	671,119,341,005
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		585,386,008,578			520,504,249,077	442,674,850,590
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		242,686,925,620			235,651,420,434	228,444,490,415
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_FinanceIncome	금융수익		65,112,263,594			29,757,575,731	30,828,699,312
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_FinanceCosts	금융원가		149,646,447,088			94,384,473,979	85,634,046,562
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	dart_OtherGains	기타수익		60,425,837,200			13,402,614,912	9,609,450,953
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		107,883,650,006			90,930,303,076	92,505,141,178
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	관계기업투자손익		-10,875,967,255			-5,069,810,421	-5,935,669,443
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익		99,818,962,065			88,427,023,601	84,807,783,497
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용		33,218,893,052			34,248,373,897	22,809,282,644
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLoss	당기순이익		66,600,069,013			54,178,649,704	61,998,500,853
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분		52,667,426,926			46,774,160,871	49,579,552,925
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분		13,932,642,087			7,404,488,833	12,418,947,928
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2018-12-31	사업보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
