재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_Revenue	수익(매출액)	7,065,054,476,000	19,919,722,157,000	6,107,273,930,000	17,673,610,232,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	4,861,979,391,000	13,761,482,633,000	4,142,894,014,000	12,070,761,678,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	2,203,075,085,000	6,158,239,524,000	1,964,379,916,000	5,602,848,554,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,771,210,300,000	5,097,017,728,000	1,583,192,243,000	4,540,559,923,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	431,864,785,000	1,061,221,796,000	381,187,673,000	1,062,288,631,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	429,175,828,000	600,848,649,000	119,381,990,000	273,953,764,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_FinanceCosts	금융비용	144,674,008,000	441,455,994,000	186,064,391,000	466,407,393,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	entity00148540_udf_IS_201711813565385_IncomeStatementAbstract	공동기업 및 관계기업투자주식에 대한 지분법손익	17,719,163,000	70,930,979,000	-2,743,214,000	64,534,885,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	17,284,662,000	597,861,440,000	65,635,914,000	146,248,343,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	131,576,360,000	349,361,357,000	97,122,548,000	246,380,473,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	619,794,070,000	1,540,045,513,000	280,275,424,000	834,237,757,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	171,070,405,000	416,320,911,000	57,401,449,000	208,401,341,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLoss	분기순이익	448,723,665,000	1,123,724,602,000	222,873,975,000	625,836,416,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	분기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주	215,172,302,000	472,907,546,000	100,028,673,000	242,707,167,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	233,551,363,000	650,817,056,000	122,845,302,000	383,129,249,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당순이익						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   보통주 주당순이익	7,555	16,610	3,512	8,531		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2017-09-30	3분기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   보통주 희석주당순이익	7,541	16,561	3,503	8,506		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_Revenue	매출액	1,873,206,170,316	5,175,963,427,707	1,490,306,155,470	4,449,079,065,311		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	1,673,489,932,888	4,617,406,964,198	1,318,475,373,016	3,948,042,635,321		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	199,716,237,428	558,556,463,509	171,830,782,454	501,036,429,990		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	137,089,929,517	382,937,008,894	111,515,805,824	327,830,818,651		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	62,626,307,911	175,619,454,615	60,314,976,630	173,205,611,339		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	4,230,471,921	17,315,278,981	2,015,763,040	17,022,374,081		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_FinanceCosts	금융원가	24,986,255,239	63,406,597,427	23,631,288,302	67,517,390,644		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	1,082,127,301	7,742,782,634	1,064,146,112	8,390,194,281		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	20,212,941,573	63,898,859,944	23,640,333,182	64,931,127,941		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	entity00113410_udf_IS_2017112133014742_IncomeStatementAbstract	관계기업투자손익	-2,336,090,626	-2,116,071,474	-12,287,126,116	3,309,977,717		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	20,403,619,695	71,255,987,385	3,836,138,182	69,479,638,833		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	9,597,982,188	31,492,300,242	3,282,465,090	14,158,295,818		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익	10,805,637,507	39,763,687,143	553,673,092	55,321,343,015		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업이익	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	10,805,637,507	39,763,687,143	553,673,092	55,321,343,015		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	9,273,203,779	35,331,159,454	-2,666,192,620	46,256,286,505		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	1,532,433,728	4,432,527,689	3,219,865,712	9,065,056,510		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본 및 희석주당이익(손실)	527	2,005	-151	2,625		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	527	2,005	-151	2,625		
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2017-09-30	3분기보고서	KRW	ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	ifrs_Revenue	수익(매출액)	57,737,260,500	169,294,004,712	49,803,207,810	150,279,632,500		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	ifrs_CostOfSales	매출원가	49,350,337,044	142,385,427,669	41,607,915,225	125,291,801,412		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	ifrs_GrossProfit	매출총이익	8,386,923,456	26,908,577,043	8,195,292,585	24,987,831,088		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,385,357,451	15,489,808,758	5,122,225,394	15,005,520,839		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	3,001,566,005	11,418,768,285	3,073,067,191	9,982,310,249		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	1,169,531,174	2,974,143,500	805,416,293	2,103,437,787		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	807,538,178	2,153,933,859	617,070,309	1,517,774,057		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	ifrs_FinanceIncome	금융수익	174,243,843	708,312,947	135,060,400	583,921,109		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	163,248,825	542,794,924	192,846,670	543,246,223		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_GainsOnForeignCurrencyTransactionsFiancialIncome	   외환차익(금융수익)	13,378,741	161,044,750	-44,793,648	33,666,640		
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2017-09-30	3분기보고서	KRW	dart_GainsOnForeignExchangeTranslationsFinancialIncome	   외화환산이익(금융수익)	-2,383,723	4,473,273	-12,992,622	7,008,246		
