재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_Revenue	영업수익	5,687,527,137,000	5,687,527,137,000	4,970,581,174,000	4,970,581,174,000	21,166,707,211,000	19,572,301,244,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_RevenueFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)	3,215,362,733,000	3,215,362,733,000	2,871,110,992,000	2,871,110,992,000	11,865,683,805,000	10,947,412,289,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_RevenueFromRenderingOfServices	   용역의 제공으로 인한 수익(매출액)	2,013,099,741,000	2,013,099,741,000	1,766,792,340,000	1,766,792,340,000	7,656,960,588,000	7,269,971,481,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_RevenueFromConstructionContracts	   건설계약으로 인한 수익(매출액)	105,903,728,000	105,903,728,000	49,704,389,000	49,704,389,000	303,715,541,000	165,591,089,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_201152323227203_Revenue	   임대료수익(매출액)	19,492,819,000	19,492,819,000	18,183,953,000	18,183,953,000	73,900,155,000	36,865,207,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_OtherRevenue	   기타수익(매출액)	333,668,116,000	333,668,116,000	264,789,500,000	264,789,500,000	1,266,447,122,000	1,152,461,178,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_CostOfSales	매출원가	3,881,745,487,000	3,881,745,487,000	3,363,573,370,000	3,363,573,370,000	14,473,552,196,000	13,482,375,700,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_GrossProfit	매출총이익	1,805,781,650,000	1,805,781,650,000	1,607,007,804,000	1,607,007,804,000	6,693,155,015,000	6,089,925,544,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,453,495,608,000	1,453,495,608,000	1,271,165,611,000	1,271,165,611,000	5,467,824,749,000	5,086,807,659,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	352,286,042,000	352,286,042,000	335,842,193,000	335,842,193,000	1,225,330,266,000	1,003,117,885,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_FinanceIncome	금융수익	102,377,358,000	102,377,358,000	97,752,993,000	97,752,993,000	290,447,843,000	262,414,357,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융원가	163,523,756,000	163,523,756,000	156,490,734,000	156,490,734,000	605,700,120,000	586,541,914,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	공동지배회사 및 관계회사에 대한 지분법손익	17,934,574,000	17,934,574,000	102,527,154,000	102,527,154,000	163,322,606,000	24,137,741,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_OtherGains	기타이익	38,778,091,000	38,778,091,000	27,085,330,000	27,085,330,000	113,092,802,000	478,681,976,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_OtherLosses	기타손실	61,017,857,000	61,017,857,000	87,872,743,000	87,872,743,000	451,603,036,000	384,490,557,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	286,834,452,000	286,834,452,000	318,844,193,000	318,844,193,000	734,890,361,000	797,319,488,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	70,834,119,000	70,834,119,000	62,938,209,000	62,938,209,000	183,774,814,000	288,686,344,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	216,000,333,000	216,000,333,000	255,905,984,000	255,905,984,000	551,115,547,000	508,633,144,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	216,000,333,000	216,000,333,000	255,905,984,000	255,905,984,000	551,115,547,000	508,633,144,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	76,082,101,000	76,082,101,000	96,637,977,000	96,637,977,000	205,792,550,000	209,165,289,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	139,918,232,000	139,918,232,000	159,268,007,000	159,268,007,000	345,322,997,000	299,467,855,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	2,673	2,673	3,401	3,401	7,242	7,375
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	2,664	2,664	3,397	3,397	7,214	7,339
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011523224238703_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)	2,723,000	2,723,000	3,451,000	3,451,000	7,292,000	7,425,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011523224237875_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)	2,714,000	2,714,000	3,447,000	3,447,000	7,264,000	7,389,000
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-03-31	1분기보고서	KRW	ifrs_Revenue	매출액	1,445,215,806,603	1,445,215,806,603	1,181,294,315,896	1,181,294,315,896	5,055,766,403,519	4,560,087,295,134
