재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_Revenue	영업수익	54,237,893,000	54,237,893,000	39,869,302,000	39,869,302,000	103,624,034,000	98,497,567,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_RevenueFromRoyalties	   로열티수익(매출액)	19,189,528,000	19,189,528,000	17,916,255,000	17,916,255,000	75,724,518,000	73,350,130,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_RevenueFromDividends	   배당수익(매출액)	33,081,247,000	33,081,247,000	19,893,685,000	19,893,685,000	19,893,685,000	16,565,158,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_2015810134350728_Revenue	   임대료수익	1,967,118,000	1,967,118,000	2,059,362,000	2,059,362,000	8,005,831,000	8,582,279,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_201152222820640_IncomeStatementAbstract	영업비용	12,054,349,000	12,054,349,000	10,819,945,000	10,819,945,000	50,750,456,000	42,431,378,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	42,183,544,000	42,183,544,000	29,049,357,000	29,049,357,000	52,873,578,000	56,066,189,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_20133261421500_IncomeStatementAbstract	기타순손익	384,719,000	384,719,000	39,808,000	39,808,000	-96,342,000	-829,288,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_FinanceIncome	금융수익	614,909,000	614,909,000	1,162,635,000	1,162,635,000	3,658,502,000	4,624,687,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	614,356,000	614,356,000	959,846,000	959,846,000	3,381,556,000	4,620,400,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122162758343_FinanceIncome	   외환차익	553,000	553,000	66,524,000	66,524,000	72,463,000	4,287,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011522222335843_FinanceIncome	   외화환산이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_2011522222345109_FinanceIncome	   파생상품평가이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122161834500_FinanceIncome	   파생상품거래이익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122162033625_FinanceIncome	   매도가능금융자산처분이익			136,265,000	136,265,000	204,483,000	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_20115222317359_FinanceIncome	   기타금융수익					0	0
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융원가	2,401,111,000	2,401,111,000	2,375,707,000	2,375,707,000	9,573,087,000	11,145,658,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	2,401,111,000	2,401,111,000	2,375,690,000	2,375,690,000	9,571,033,000	11,145,613,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_20111122162952921_FinanceCosts	   외환차손			17,000	17,000	2,054,000	45,000
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-03-31	1분기보고서	KRW	entity00148540_udf_IS_201152223027437_FinanceCosts	   외화환산손실					0	0
