재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기 3개월	당기 1분기 누적	전기 1분기 3개월	전기 1분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	ifrs_Revenue	수익(매출액)	7,794,949,406,000	7,794,949,406,000	6,974,159,438,000	6,974,159,438,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	ifrs_CostOfSales	매출원가	5,639,928,500,000	5,639,928,500,000	4,910,261,021,000	4,910,261,021,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	ifrs_GrossProfit	매출총이익	2,155,020,906,000	2,155,020,906,000	2,063,898,417,000	2,063,898,417,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,811,750,890,000	1,811,750,890,000	1,722,360,525,000	1,722,360,525,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	343,270,016,000	343,270,016,000	341,537,892,000	341,537,892,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	ifrs_FinanceIncome	금융수익	127,978,643,000	127,978,643,000	90,711,357,000	90,711,357,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	ifrs_FinanceCosts	금융비용	247,696,057,000	247,696,057,000	155,189,912,000	155,189,912,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	entity00148540_udf_IS_201711813565385_IncomeStatementAbstract	공동기업 및 관계기업투자주식에 대한 지분법손익	9,415,624,000	9,415,624,000	14,314,786,000	14,314,786,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	dart_OtherGains	기타영업외수익	48,015,672,000	48,015,672,000	46,121,127,000	46,121,127,000		
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2019-03-31	1분기보고서	KRW	dart_OtherLosses	기타영업외비용	109,768,535,000	109,768,535,000	89,929,370,000	89,929,370,000		
